1665820800000,0.80310000,0.80380000,0.78800000,0.79990000,8636127.70000000,1665849599999,6880486.34837000,27230,4124004.70000000,3285901.74238000,0
1665849600000,0.79990000,0.80280000,0.78590000,0.78920000,8047325.00000000,1665878399999,6397861.31349000,21170,3521488.80000000,2800315.64379000,0
1665878400000,0.78920000,0.79940000,0.78810000,0.79460000,5457753.60000000,1665907199999,4334990.05291000,14899,2978221.50000000,2365214.57323000,0
1665907200000,0.79460000,0.80310000,0.79460000,0.79660000,5850910.50000000,1665935999999,4674460.44130000,17315,2876934.10000000,2298303.49872000,0
1665936000000,0.79650000,0.80990000,0.79050000,0.79840000,10334101.70000000,1665964799999,8264516.21421000,28180,5426916.10000000,4340763.91404000,0
1665964800000,0.79830000,0.81270000,0.79580000,0.81090000,8040915.60000000,1665993599999,6467147.86513000,24270,4059529.90000000,3264994.02339000,0
1665993600000,0.81090000,0.84000000,0.80970000,0.83680000,24309526.60000000,1666022399999,20115157.39600000,57294,11830726.10000000,9790656.21358000,0
1666022400000,0.83680000,0.85000000,0.83170000,0.84820000,17216081.50000000,1666051199999,14473138.06035000,43606,9302700.40000000,7822493.77958000,0
1666051200000,0.84830000,0.88140000,0.84580000,0.87500000,31180844.80000000,1666079999999,26999274.35254000,71704,15752639.80000000,13625960.09996000,0
1666080000000,0.87500000,0.87760000,0.84110000,0.85440000,35075060.40000000,1666108799999,30042493.46428000,78479,18794194.20000000,16087879.89582000,0
1666108800000,0.85440000,0.87710000,0.83570000,0.86420000,32381022.50000000,1666137599999,27745184.15445000,71063,16076334.30000000,13760663.81625000,0
1666137600000,0.86400000,0.87000000,0.85210000,0.86040000,15507014.70000000,1666166399999,13347298.57115000,43605,7868382.30000000,6772186.65319000,0
1666166400000,0.86050000,0.88120000,0.85250000,0.87410000,27490697.70000000,1666195199999,23823502.88234000,75738,13255915.90000000,11487058.69223000,0
1666195200000,0.87410000,0.87990000,0.83980000,0.84450000,26118888.90000000,1666223999999,22545471.97320000,59386,13087126.50000000,11296861.25180000,0
1666224000000,0.84450000,0.84830000,0.82620000,0.84330000,21657775.20000000,1666252799999,18134960.92339000,52678,10747163.80000000,9001268.32328000,0
1666252800000,0.84330000,0.84780000,0.83420000,0.84390000,18484425.20000000,1666281599999,15566245.04140000,54542,8665661.50000000,7294375.59439000,0
1666281600000,0.84390000,0.84410000,0.80540000,0.80940000,31288386.60000000,1666310399999,25614284.46423000,63028,15850118.50000000,12953650.49737000,0
1666310400000,0.80940000,0.81840000,0.79990000,0.80750000,15696880.10000000,1666339199999,12703739.75466000,36484,8012475.50000000,6487973.06246000,0
1666339200000,0.80760000,0.80930000,0.77470000,0.80840000,36301970.80000000,1666367999999,28865505.28162000,80370,18239029.70000000,14504848.96974000,0
1666368000000,0.80840000,0.83360000,0.80330000,0.83200000,22135362.40000000,1666396799999,18095627.97052000,48372,9059194.70000000,7410574.82589000,0
1666396800000,0.83210000,0.83810000,0.81270000,0.82080000,13811875.50000000,1666425599999,11385265.17708000,29838,6274319.20000000,5169772.28495000,0
1666425600000,0.82090000,0.83390000,0.81830000,0.83240000,12333742.50000000,1666454399999,10195689.21751000,24437,5891269.70000000,4869732.38237000,0
1666454400000,0.83240000,0.84070000,0.82670000,0.83190000,11564471.00000000,1666483199999,9633434.85945000,22821,5722059.50000000,4766102.47325000,0
1666483200000,0.83190000,0.83680000,0.82410000,0.82700000,10620655.70000000,1666511999999,8825582.44825000,20355,5756799.30000000,4782808.95801000,0
1666512000000,0.82680000,0.83860000,0.82040000,0.83450000,12921810.50000000,1666540799999,10712908.09638000,25031,6096267.40000000,5053387.68326000,0
1666540800000,0.83460000,0.90470000,0.83030000,0.89860000,45826613.80000000,1666569599999,39865508.86538000,101854,24773286.90000000,21553604.74578000,0
1666569600000,0.89860000,0.90880000,0.87190000,0.88090000,35324012.90000000,1666598399999,31452950.17577000,81130,18127395.60000000,16130990.46795000,0
1666598400000,0.88100000,0.90350000,0.87350000,0.89580000,32796363.00000000,1666627199999,29157794.04068000,75711,16945547.30000000,15073646.71631000,0
1666627200000,0.89580000,0.90600000,0.88790000,0.89310000,23967182.60000000,1666655999999,21478704.59266000,55699,11731257.50000000,10514123.05458000,0
1666656000000,0.89320000,0.89780000,0.88060000,0.88840000,16675448.40000000,1666684799999,14832156.06969000,39385,9081667.30000000,8080523.33512000,0
1666684800000,0.88850000,0.92700000,0.87470000,0.91620000,36068964.40000000,1666713599999,32423975.10189000,95922,18348688.40000000,16504858.04769000,0
1666713600000,0.91610000,0.94870000,0.91090000,0.91760000,46040815.90000000,1666742399999,42622317.40314000,114443,23204831.90000000,21482611.41977000,0
1666742400000,0.91760000,0.94170000,0.91760000,0.93960000,25776508.30000000,1666771199999,23965789.88992000,52252,13102560.70000000,12186188.30526000,0
1666771200000,0.93960000,0.96800000,0.93560000,0.95370000,52168604.60000000,1666799999999,49705508.24391000,117311,26381517.60000000,25129829.54341000,0
1666800000000,0.95360000,0.95580000,0.92590000,0.93730000,26888887.20000000,1666828799999,25205605.08753000,60359,13589356.80000000,12737440.14603000,0
1666828800000,0.93720000,0.94800000,0.92070000,0.93540000,28594561.30000000,1666857599999,26779108.54257000,61032,14441182.60000000,13525004.66911000,0
1666857600000,0.93530000,0.94560000,0.91480000,0.91820000,39338769.10000000,1666886399999,36571262.94474000,79224,20455738.60000000,19019251.25891000,0
1666886400000,0.91820000,0.92550000,0.89360000,0.90360000,29797376.90000000,1666915199999,27134260.57219000,73003,15023670.40000000,13683195.54859000,0
1666915200000,0.90360000,0.91580000,0.89420000,0.89970000,21221439.20000000,1666943999999,19190140.63782000,46274,11260277.50000000,10180493.27537000,0
1666944000000,0.89960000,0.93450000,0.89670000,0.92920000,29436151.30000000,1666972799999,26962914.33880000,66100,14519277.50000000,13295154.35513000,0
1666972800000,0.92910000,0.94690000,0.92830000,0.94440000,19306027.30000000,1667001599999,18148500.63938000,42594,10094246.10000000,9489347.18088000,0
1667001600000,0.94430000,0.95000000,0.93510000,0.94310000,14108198.30000000,1667030399999,13289410.17221000,33584,7247885.20000000,6826370.29336000,0
1667030400000,0.94320000,0.95930000,0.92570000,0.93840000,27489631.80000000,1667059199999,25818958.22355000,61691,14120372.10000000,13262904.86196000,0
1667059200000,0.93850000,0.95720000,0.92770000,0.93360000,23835918.40000000,1667087999999,22423533.48845000,53355,12461681.20000000,11722009.40360000,0
1667088000000,0.93350000,0.94600000,0.92190000,0.94420000,23917686.40000000,1667116799999,22286064.38468000,51657,10276448.40000000,9574220.18900000,0
1667116800000,0.94420000,0.94880000,0.90480000,0.90890000,26494871.40000000,1667145599999,24458834.34096000,61172,13152603.20000000,12143750.04390000,0
1667145600000,0.90890000,0.91780000,0.89860000,0.90840000,14003470.20000000,1667174399999,12733338.86375000,32612,7036576.30000000,6399824.42341000,0
1667174400000,0.90840000,0.91400000,0.89580000,0.91360000,14372131.90000000,1667203199999,13025865.69806000,30968,6939911.30000000,6289044.32073000,0
1667203200000,0.91370000,0.92980000,0.89310000,0.90820000,29284714.10000000,1667231999999,26791983.53262000,67265,14489855.30000000,13258848.63640000,0
1667232000000,0.90820000,0.91450000,0.89550000,0.90260000,15703373.50000000,1667260799999,14193769.21892000,35367,8550860.20000000,7727499.56310000,0
1667260800000,0.90260000,0.90940000,0.89680000,0.90200000,15275751.20000000,1667289599999,13797667.07361000,33743,8184687.60000000,7393456.69879000,0
1667289600000,0.90200000,0.90940000,0.87930000,0.88240000,21498005.50000000,1667318399999,19197881.19375000,52660,10383936.50000000,9273834.24310000,0
1667318400000,0.88240000,0.88480000,0.87240000,0.87390000,10854210.80000000,1667347199999,9540222.23645000,29753,4907015.30000000,4313157.87606000,0
1667347200000,0.87390000,0.88180000,0.85120000,0.85880000,21622182.10000000,1667375999999,18760722.17881000,59320,9695385.10000000,8414706.05638000,0
1667376000000,0.85880000,0.86630000,0.84480000,0.85620000,24660022.30000000,1667404799999,21056251.05026000,54044,12893914.50000000,11010140.23762000,0
1667404800000,0.85620000,0.89150000,0.83700000,0.87340000,64683327.70000000,1667433599999,55799725.51045000,153187,32275906.50000000,27839789.19391000,0
1667433600000,0.87330000,0.98430000,0.86840000,0.95290000,81053057.30000000,1667462399999,76356094.82941000,195707,42422722.20000000,39947369.39115000,0
1667462400000,0.95300000,0.97470000,0.92240000,0.94770000,54114751.10000000,1667491199999,51462133.67480000,137466,25763429.50000000,24482123.31347000,0
1667491200000,0.94770000,0.97140000,0.94430000,0.95120000,39477161.80000000,1667519999999,37792604.67325000,92420,18796390.10000000,17989185.17705000,0
1667520000000,0.95120000,1.15000000,0.95050000,1.13890000,136192037.70000000,1667548799999,145847527.62021000,465549,71304184.90000000,76297280.00860000,0
1667548800000,1.13890000,1.18000000,1.09660000,1.11680000,102401825.20000000,1667577599999,116235700.99163000,369554,49664691.00000000,56412226.37056000,0
1667577600000,1.11680000,1.19900000,1.11630000,1.16920000,61683512.60000000,1667606399999,71500769.68285000,218885,31748136.40000000,36809060.46953000,0
1667606400000,1.16910000,1.30710000,1.16420000,1.21070000,110432889.10000000,1667635199999,135058786.10927000,355743,56383941.70000000,69011258.13490000,0
1667635200000,1.21070000,1.23880000,1.17020000,1.21200000,45091024.20000000,1667663999999,54086632.62095000,136825,21820951.20000000,26189183.77015000,0
1667664000000,1.21200000,1.22960000,1.15310000,1.18460000,33869804.10000000,1667692799999,40375112.87203000,111781,16797668.10000000,20031565.59118000,0
1667692800000,1.18490000,1.18930000,1.13260000,1.15500000,36634358.50000000,1667721599999,42321400.73041000,108388,17769933.50000000,20527856.31982000,0
1667721600000,1.15500000,1.18320000,1.13930000,1.16930000,24504359.10000000,1667750399999,28402949.79381000,75438,12141047.60000000,14071720.98902000,0
1667750400000,1.16900000,1.21500000,1.13440000,1.13500000,47521401.60000000,1667779199999,55913318.33205000,154330,23362510.20000000,27514583.85650000,0
1667779200000,1.13480000,1.25890000,1.12910000,1.15250000,79950102.30000000,1667807999999,95744845.69160000,238892,41241501.80000000,49330920.95062000,0
1667808000000,1.15240000,1.27580000,1.15040000,1.26330000,88998643.50000000,1667836799999,108189273.44811000,276862,40596544.90000000,49293158.28410000,0
1667836800000,1.26340000,1.29100000,1.21800000,1.25740000,71716553.40000000,1667865599999,90194503.00459000,234026,35952006.50000000,45232112.90139000,0
1667865600000,1.25740000,1.27500000,1.06080000,1.17030000,137222114.10000000,1667894399999,157390420.95744000,410989,68675973.80000000,78823732.48431000,0
1667894400000,1.17030000,1.17590000,1.10000000,1.13880000,79106594.00000000,1667923199999,90328000.08316000,256437,40626112.30000000,46400569.37705000,0
1667923200000,1.13860000,1.24000000,0.90000000,1.04400000,212689445.50000000,1667951999999,229225169.14601000,665076,102001177.80000000,110055181.33048000,0
1667952000000,1.04420000,1.07080000,0.94670000,0.96380000,102980323.80000000,1667980799999,102269510.73559000,317525,49808680.50000000,49494773.91056000,0
1667980800000,0.96400000,0.97380000,0.87210000,0.91480000,131866103.60000000,1668009599999,121677772.18300000,392050,64932837.00000000,59924307.61068000,0
1668009600000,0.91460000,0.93370000,0.76240000,0.81650000,145173500.10000000,1668038399999,120316531.64408000,417991,68073830.70000000,56412314.86280000,0
1668038400000,0.81650000,0.96500000,0.80040000,0.93300000,133420961.40000000,1668067199999,118415097.85821000,337730,67774125.20000000,60096043.35827000,0
1668067200000,0.93300000,1.15500000,0.89850000,1.10120000,183964490.90000000,1668095999999,186650200.99598000,527405,91929339.90000000,93272816.02364000,0
1668096000000,1.10190000,1.16210000,1.06000000,1.12450000,122197076.10000000,1668124799999,135942891.16041000,405477,60173285.60000000,67004305.83333000,0
1668124800000,1.12450000,1.16080000,1.02110000,1.07910000,107976718.00000000,1668153599999,116897129.95744000,327921,53591556.90000000,57978625.74413000,0
1668153600000,1.07910000,1.09540000,0.96630000,1.01960000,90175029.80000000,1668182399999,93883977.04722000,266190,43995916.20000000,45849603.95904000,0
1668182400000,1.01960000,1.06910000,0.98680000,1.06430000,54077604.80000000,1668211199999,55481888.77907000,179887,27066281.10000000,27792016.55767000,0
1668211200000,1.06450000,1.06800000,0.92630000,0.97510000,90751988.80000000,1668239999999,89351300.41581000,279818,45497436.60000000,44818914.97636000,0
1668240000000,0.97530000,0.97760000,0.93320000,0.97040000,52151927.70000000,1668268799999,50027670.54530000,180041,25087525.90000000,24065105.85587000,0
1668268800000,0.97040000,0.97160000,0.92640000,0.93960000,25192693.10000000,1668297599999,23975836.91796000,97310,12669914.40000000,12051731.99555000,0
1668297600000,0.93960000,0.96860000,0.91780000,0.93550000,32349257.90000000,1668326399999,30671313.51816000,110330,16094337.60000000,15258106.58723000,0
1668326400000,0.93550000,0.93990000,0.87540000,0.89820000,54756567.40000000,1668355199999,49409729.34664000,194264,26690975.60000000,24082292.27537000,0
1668355200000,0.89820000,0.90530000,0.86480000,0.88940000,36425726.60000000,1668383999999,32292791.03514000,120108,17817503.40000000,15800596.65951000,0
1668384000000,0.88940000,0.96160000,0.83180000,0.95040000,108524445.30000000,1668412799999,96609707.87645000,318011,53031075.30000000,47315181.91163000,0
1668412800000,0.95030000,0.96310000,0.90830000,0.91900000,77567259.90000000,1668441599999,72635435.85910000,228396,36494385.20000000,34188531.20598000,0
1668441600000,0.91920000,0.92390000,0.88500000,0.91770000,43775840.60000000,1668470399999,39761528.20925000,135223,21161363.40000000,19227596.71420000,0
1668470400000,0.91770000,0.94870000,0.90670000,0.93470000,36482472.40000000,1668499199999,33884526.83310000,108207,18512462.20000000,17193090.39148000,0
1668499200000,0.93470000,0.96600000,0.92290000,0.94650000,45911445.80000000,1668527999999,43462174.28618000,140278,24595670.20000000,23299413.65658000,0
1668528000000,0.94640000,0.97350000,0.92500000,0.94170000,56115463.20000000,1668556799999,53289504.31805000,165408,29096304.10000000,27613583.42980000,0
1668556800000,0.94180000,0.95650000,0.92710000,0.93690000,19843557.20000000,1668585599999,18698458.12796000,67912,10051370.50000000,9470843.48359000,0
1668585600000,0.93690000,0.93950000,0.88540000,0.88580000,52823142.00000000,1668614399999,47915433.93314000,147992,28961286.80000000,26254707.70361000,0
1668614400000,0.88580000,0.90520000,0.87880000,0.89810000,29312056.80000000,1668643199999,26203857.61266000,78070,15369485.70000000,13741765.96788000,0
1668643200000,0.89810000,0.91230000,0.86580000,0.89110000,46019915.70000000,1668671999999,40870415.05489000,99471,23063402.50000000,20465974.40616000,0
1668672000000,0.89110000,0.89530000,0.86260000,0.87660000,31822445.70000000,1668700799999,28008454.99021000,90368,15199440.60000000,13374580.18768000,0
1668700800000,0.87630000,0.88860000,0.87050000,0.87430000,23992931.80000000,1668729599999,21119181.14856000,62401,12591662.80000000,11081300.45006000,0
1668729600000,0.87430000,0.89970000,0.87200000,0.89010000,21098912.90000000,1668758399999,18784707.92024000,54720,10763740.80000000,9583252.66079000,0
1668758400000,0.89020000,0.89960000,0.87650000,0.88320000,23161437.40000000,1668787199999,20607377.93958000,56218,11627946.70000000,10346909.18904000,0
1668787200000,0.88320000,0.88710000,0.86820000,0.87950000,22864093.40000000,1668815999999,20045736.92554000,55562,12382430.20000000,10855561.72792000,0
1668816000000,0.87950000,0.88120000,0.84970000,0.85860000,20120731.70000000,1668844799999,17362958.36586000,49095,9528608.20000000,8226234.42591000,0
1668844800000,0.85860000,0.87240000,0.85540000,0.87090000,15053876.80000000,1668873599999,12982319.94950000,37008,7605052.90000000,6558822.27376000,0
1668873600000,0.87090000,0.88340000,0.86720000,0.87620000,13532940.70000000,1668902399999,11832060.24762000,33553,6162977.80000000,5387649.34681000,0
1668902400000,0.87610000,0.88170000,0.87060000,0.87320000,12150723.00000000,1668931199999,10631359.90947000,30807,5935569.80000000,5193089.10280000,0
1668931200000,0.87320000,0.87420000,0.81990000,0.84080000,51471185.80000000,1668959999999,43277922.86274000,101717,24684664.80000000,20738488.16594000,0
1668960000000,0.84070000,0.84200000,0.79900000,0.80690000,39485613.30000000,1668988799999,32284161.66350000,95482,18175791.20000000,14868024.75102000,0
1668988800000,0.80690000,0.81620000,0.77610000,0.80030000,56337704.80000000,1669017599999,44809377.91667000,138068,27783056.50000000,22088423.38218000,0
1669017600000,0.80050000,0.82100000,0.78940000,0.80470000,38787717.40000000,1669046399999,31203434.31766000,82016,19461343.50000000,15657791.14673000,0
