1664582400000,2.58700000,2.59500000,2.52100000,2.55000000,184130.00000000,1664625599999,470443.08200000,485,81538.00000000,208526.26000000,0
1664625600000,2.54800000,2.62200000,2.53700000,2.56000000,488673.00000000,1664668799999,1257341.11200000,920,215621.00000000,555875.12200000,0
1664668800000,2.55900000,2.57500000,2.42500000,2.48600000,529598.00000000,1664711999999,1317502.72000000,804,257349.00000000,640298.51700000,0
1664712000000,2.49500000,2.50100000,2.39600000,2.41700000,225823.00000000,1664755199999,554219.02100000,822,109789.00000000,269733.29500000,0
1664755200000,2.41900000,2.45100000,2.36000000,2.39300000,145313.00000000,1664798399999,347879.79500000,436,62128.00000000,148989.38000000,0
1664798400000,2.39300000,2.43000000,2.32300000,2.39700000,559667.00000000,1664841599999,1328222.79900000,1291,256534.00000000,610357.45400000,0
1664841600000,2.40100000,2.46300000,2.34500000,2.44900000,178363.00000000,1664884799999,428543.36700000,408,84571.00000000,204309.68400000,0
1664884800000,2.45000000,2.52900000,2.41200000,2.49300000,548656.00000000,1664927999999,1365348.94900000,1112,262057.00000000,652637.49600000,0
1664928000000,2.49500000,2.58200000,2.45600000,2.49900000,325033.00000000,1664971199999,815872.05700000,654,124962.00000000,314505.32800000,0
1664971200000,2.50100000,2.62200000,2.49100000,2.55300000,556726.00000000,1665014399999,1424322.30400000,1198,261719.00000000,669671.44900000,0
1665014400000,2.55300000,2.63900000,2.55300000,2.60600000,210935.00000000,1665057599999,546525.64300000,473,123844.00000000,321272.99300000,0
1665057600000,2.60600000,2.64300000,2.57100000,2.59400000,267996.00000000,1665100799999,696606.74800000,841,109555.00000000,284748.11800000,0
1665100800000,2.59200000,2.59600000,2.53300000,2.57500000,130155.00000000,1665143999999,334022.71100000,378,65603.00000000,168389.59300000,0
1665144000000,2.57800000,2.79200000,2.54300000,2.71700000,1032695.00000000,1665187199999,2767163.12000000,1987,539446.00000000,1445747.99700000,0
1665187200000,2.71200000,2.77300000,2.69200000,2.72300000,294627.00000000,1665230399999,805367.22400000,657,146318.00000000,399397.34600000,0
1665230400000,2.72500000,2.75700000,2.68000000,2.70800000,238510.00000000,1665273599999,649871.16100000,738,125346.00000000,342091.11800000,0
